お仕事No.,応募数 合計
2203554851,1.8217139905847233
2203551513,0.4381580051018663
2203541013,2.0499838379812343
2203525798,0.4715707148903935
2203531242,1.2468209192146187
2203556362,1.1716652675129862
2203539995,1.3437028461936102
2203553418,1.313466321871409
2203556394,1.4558938738779024
2203536899,1.2357233005777135
2203558980,1.4662791687152739
2203520412,0.5866178604326061
2203555115,0.681027531639121
2203559140,1.320253599758416
2203559289,0.06557460955817526
2203559337,1.4467346460713808
2203508914,2.4071144335387666
2203537373,1.3699857350041105
2203520321,1.6695360546133613
2203545682,1.52590889181081
2203535788,1.5725185222343563
2203545476,0.7788332427227636
2203531107,1.0121400494476296
2203559834,0.10141685397126779
2203555325,1.467151423377929
2203505337,1.97001175133056
2203554041,0.18814219805859667
2203534249,0.9241304779062967
2203512438,1.5494465912785331
2203549488,1.0037701019220313
2203519812,2.421885226352437
2203537393,1.327412752675
2203470577,1.2478761369123033
2203559873,0.7532846795203998
2203529749,1.7805361214695758
2203555033,0.9051302343403707
2203530605,0.9299057553236589
2203558818,0.958068950538818
2203552466,0.8134622117830392
2203544503,0.38963892231260533
2203533521,0.9418877449883357
2203510456,1.8475104321722404
2203540838,1.6617313224037478
2203558540,1.7631872489768239
2203548293,0.9005932066954593
2203515868,0.7751971531642607
2203558121,1.7647563523470833
2203490910,1.0343541657057935
2203515598,0.8967452172291885
2203558605,0.5205977640137799
2203555034,0.7542435707932515
2203516555,0.44342659204565366
2203520581,1.3519058185570207
2203550726,1.4981339269807958
2203549224,1.669825213221582
2203560047,0.04672823661140667
2203553869,1.2677714253212864
2203530089,1.2226451323076564
2203558998,1.4845177557886582
2203553951,0.8706081222230477
2203545409,2.117738867025783
2203531747,1.0671200511381858
2203551308,0.23537618245820016
2203546600,1.2795069241377237
2203526516,0.7476378009463223
2203516192,1.2019943682761494
2203505481,1.0211051915251772
2203539342,1.5670994933134175
2203553728,1.2698078894639593
2203559708,0.8375347886873172
2203559408,1.0028646128069125
2203555633,0.39057599410651744
2203558672,0.6469278577430806
2203559311,1.5616175814101787
2203493732,1.4271728900198197
2203521177,1.7727661002838497
2203559072,0.9438502080976288
2203536923,1.3407502933283697
2203544600,1.8290477862649586
2203537208,1.1731044024954416
2203559431,0.7213667020108128
2203558069,1.2937340278826983
2203543492,0.7990447014474014
2203528382,1.8303656981380438
2203490372,1.9675505990905564
2203553404,0.5528284798286416
2203556405,0.5630994647863639
2203557773,1.2833960993373057
2203517069,1.6288889889771505
2203558375,0.09901571327958858
2203548832,0.5925079202785903
2203556721,0.28916488610003854
2203555367,1.6187015608902933
2203550740,0.8818232962590589
2203556805,1.146813050360753
2203558247,0.12365594580254864
2203529373,1.3845002491687783
2203555759,1.151875026951981
2203552507,0.20264175823449146
2203526249,1.2397799887478462
2203558978,0.23024949195165825
2203485986,1.0280424294082267
2203552678,0.8610578728749527
2203482084,1.536615227429167
2203557975,0.6677132777492409
2203506122,1.399061317471895
2203543130,0.5457566787878441
2203531125,0.8715343380791539
2203537714,1.110908919980151
2203512320,1.2007819434763736
2203556876,1.0438368232977195
2203559960,0.48576339657820405
2203558581,0.8674867303596467
2203549503,0.005168760464977001
2203539533,1.85295165970255
2203504099,0.7322961514231032
2203521163,1.562235753384818
2203548070,0.24701719602582217
2203547727,1.1202368755564425
2203551817,0.8065888635015224
2203456354,1.3595560489881713
2203555568,0.6768838271769826
2203558365,0.14573688376111127
2203548609,1.3565953418581014
2203555205,1.196565973363601
2203551593,1.036184403000414
2203523845,1.3967549168938
2203536828,0.8853354879285732
2203559400,1.4243812748668594
2203552271,0.9609124716772914
2203559030,1.421427463983516
2203557511,0.5558150046613712
2203559918,0.5405045487676673
2203529052,1.4301854277214938
2203541977,1.365269261772239
2203548166,0.5505783454826899
2203508498,1.4857608317311997
2203544266,0.8356553906354659
2203559157,0.8290429860185358
2203551846,0.619414249939555
2203557952,0.08371919802030901
2203537524,1.0709904145201201
2203526654,1.2887486933195966
2203543743,0.8120016923291211
2203560023,0.8650077721446353
2203524319,0.8725643272522879
2203559440,0.05963829727398791
2203551549,0.4583978798662184
2203553551,1.343155426035997
2203546287,1.6339236552060514
2203465599,1.7248404972428688
2203509562,1.3991281822614674
2203558894,0.7357767608872829
2203554790,0.9446507834110087
2203557095,1.2232489847019918
2203558970,0.7326804839591804
2203527260,0.9375973791831618
2203555917,0.9940032278123561
2203551251,1.24249648669807
2203482674,1.0293843437847614
2203557736,0.6383840169744109
2203526057,1.643936038918069
2203540404,0.862828674808593
2203536042,0.4061021227394116
2203535595,0.7838071489895855
2203549461,0.18420540583508704
2203559081,0.8093463064140378
2203559837,0.378713500956924
2203548827,0.5262633803686227
2203530478,1.520000801592437
2203558285,0.5162063017216144
2203553081,0.6333030958179777
2203518798,1.0034092547162698
2203543552,1.0791109336086229
2203559123,0.6026893510186069
2203555637,0.9333210476077689
2203552948,1.2338366394310547
2203553994,1.1505451151061064
2203539620,0.5758944275536796
2203558606,0.7776592764750654
2203559294,0.7876988371327532
2203534113,0.5375644421076572
2203522648,1.627829752819254
2203475337,1.3935293608585038
2203546472,0.9900254578290991
2203555627,1.2858260494809355
2203557490,0.22132362703661773
2203557525,0.59432192548808
2203557478,0.7688844044398168
2203557757,0.6784338434093913
2203559854,0.09536776927309908
2203555924,0.48503029318570157
2203540727,1.212017778648506
2203529579,1.0735352562541218
2203557314,0.9946837250576782
2203543274,1.1916948909223177
2203542056,1.5288556615557134
2203553234,0.9973301637825106
2203557602,0.49277898737668324
2203543660,1.2516406531326432
2203559022,0.4248800630029699
2203559380,0.4913383694965415
2203556112,1.3077099091099258
2203546486,0.18367087054101616
2203514164,0.545292615173686
2203556194,0.2723647955192896
2203469907,0.4979659374966321
2203516439,0.8873897202786801
2203559877,1.0052096207583654
2203558587,0.595752665507892
2203556081,0.3133978662103082
2203539792,0.5262300781785065
2203550991,0.8162871719668658
2203539501,0.5645043748791466
2203525758,1.1071694587298588
2203549053,0.3194424736361908
2203531586,1.226736720447895
2203535877,1.0249107021082806
2203556979,1.326634695096422
2203559459,0.39622250908130163
2203542731,1.1448209096936561
2203559406,0.9079955500581152
2203559615,0.5877900255753478
2203559941,0.5941496247080833
2203506697,0.8240770210783883
2203555403,1.8546713749460761
2203524536,0.09872376534924296
2203554563,1.4879813162948743
2203527460,1.970197104952348
2203559075,0.6606116130350972
2203503541,0.6864568974736107
2203545613,1.1472765991768505
2203527273,1.1864503700334403
2203559744,0.3554319068256599
2203558556,0.951632856009989
2203513202,0.7612238842374845
2203559899,0.7837330840171564
2203559115,0.6078422451009415
2203559211,0.9334161466400063
2203559482,0.9698708071846457
2203523505,0.37690217134755
2203506216,0.7648565087080161
2203542350,1.2627856833291646
2203559339,0.24397574875320105
2203522439,2.2354066200110347
2203554486,1.0673670183098787
2203556373,0.915676528498241
2203556760,0.4963459744241159
2203505364,0.38723557282134463
2203524806,1.2979924313763203
2203557581,0.16116292086959022
2203507681,0.43547700947559975
2203551358,0.530836921600927
2203559367,0.7015519425975556
2203508367,0.5903552816501135
2203558431,0.6542346064699024
2203535000,0.7838445139698298
2203533207,0.7311649610869464
2203550112,1.2967827875806044
2203543569,1.2514020602593634
2203559865,0.5269735252805018
2203537305,0.5228033186938537
2203559643,0.06448237024385244
2203553957,0.3185548746510972
2203548372,0.3777238637950661
2203555713,0.45380406973541554
2203537434,0.23719051905288635
2203509817,0.12932165939068846
2203557320,0.6788908766990885
2203542564,0.8172356730684791
2203523823,0.7824427754492944
2203547782,0.5996900586547216
2203558893,0.38351569367379124
2203458790,1.3163839784490228
2203527092,1.557663613873007
2203519871,0.9005727445505277
2203532497,0.5016086495371875
2203511183,1.1148841309136088
2203554078,1.5046828181263991
2203554460,1.3130371993153278
2203547835,0.5512501017681644
2203550228,1.7407884366043456
2203538439,1.1486000328855521
2203483712,0.7565020711612411
2203556748,0.5016463767493925
2203526613,1.8657856285585832
2203549194,1.6050121269520528
2203528287,0.7917176788246274
2203532110,1.1973938881944979
2203548501,0.2778298686454891
2203549116,0.44294833036386383
2203558575,0.3401255978217656
2203543239,0.6983469071225066
2203523230,1.359673447979441
2203558050,0.5025940078206104
2203558982,0.04836025466433079
2203551902,0.24539995097376044
2203555570,0.5644299051004161
2203558910,0.12101612597621572
2203558938,0.6863540884140724
2203557198,1.4058155358157336
2203496246,1.5031369239761292
2203523813,1.0501010950556342
2203554046,0.9580133153087637
2203505049,0.9078251951896255
2203553237,0.1874405559131242
2203557075,0.40932249489201283
2203556406,0.8509994518218931
2203532048,1.05485578367252
2203549151,0.7571923307208428
2203545207,0.5957255466859367
2203549069,0.8585875079523404
2203513808,0.3935452551646538
2203469528,0.616682018021814
2203546408,0.7404460306676617
2203514900,0.5178363924672862
2203541528,1.2050648242711393
2203553753,0.5228595178047691
2203558954,0.871991580249935
2203559195,0.562008894530396
2203560058,0.2555242563521748
2203554380,1.5578555065827229
2203554766,1.3668883922572541
2203557374,0.35715574270810546
2203557269,0.6038167043203649
2203544974,1.5014869703314648
2203558993,0.9341367417679978
2203518467,0.9111219895199871
2203557913,1.0362385542641186
2203520201,0.514125450952436
2203486982,0.5224315287845656
2203557018,0.3651150740879271
2203544231,0.3624322171423624
2203557066,0.5918793758976361
2203552598,0.23463009955237918
2203555081,0.31371200236072017
2203555507,1.2050115823042296
2203559928,0.03615323206667322
2203557261,0.03327276687618225
2203558679,0.7460460909504811
2203555702,0.8059372713156271
2203538889,0.658421972024793
2203558383,1.0375230038258239
2203559646,0.3672628460834583
2203558972,0.36714800381529916
2203556144,0.18502617082910067
2203555831,0.7638353764945479
2203520970,1.3624551720007578
2203539780,1.357597155515185
2203550020,0.33136917259824816
2203547057,0.4395887357284156
2203463050,0.6443706946319756
2203555027,1.1546426774197527
2203549402,0.5467762214425752
2203528278,0.44244244116428855
2203535002,0.8697435379041125
2203555445,1.4824246665181602
2203522707,0.3500665663100303
2203559053,0.1912362403977178
2203553655,0.7627870847239938
2203506496,1.8649070225654802
2203555003,1.3049566241230928
2203552342,0.5848422572811702
2203558839,1.0578636596640292
2203541284,0.8476126978957658
2203558250,0.9988056365589839
2203559982,0.2604484396720409
2203549888,0.43945906321411754
2203556761,0.584960448756836
2203550446,0.6330201698273792
2203556496,0.08654474753414695
2203546251,0.625887455925873
2203524599,0.57029390289087
2203559861,0.3884196845374219
2203525279,0.7057663349086093
2203546181,1.3581912505108655
2203556451,0.3029804486883002
2203556295,0.7420657371608685
2203556473,0.5341002651697822
2203555735,0.808019134160312
2203534907,1.0892366608714776
2203552513,0.4882344685002625
2203555896,1.7807634347645955
2203529997,0.6068938255198817
2203520119,0.22313497096964377
2203505681,1.7965224682685859
2203497651,0.8733759198043143
2203553229,0.24274899748966727
2203547103,0.6196282452838936
2203531961,0.287070839727915
2203554645,0.9359592002063563
2203529725,0.9156700170052451
2203517277,1.3466552506877114
2203549163,0.8091609069554955
2203552325,0.9643438825875202
2203559497,0.04829861507063278
2203539539,0.5586659210066837
2203558594,1.180926369024188
2203554838,0.8223050940952059
2203548116,0.2980017102582884
2203532052,0.6578583899072756
2203556972,1.1851683339466508
2203535668,1.214906770583085
2203522931,0.23868608160594623
2203553691,0.5166901397848318
2203528626,0.7981163190780094
2203553185,0.7505558986651203
2203475161,1.9788449999854936
2203559714,0.03718402903783779
2203540878,0.03117832103266922
2203524528,0.47847935012540055
2203554344,0.45562897011609566
2203535014,0.464207528152957
2203538928,0.3982162814551737
2203557932,0.3964357176903953
2203553715,1.1448432097938936
2203554328,0.6028738559472036
2203557195,0.9341446536911171
2203505378,1.109895294990172
2203556513,0.952502870854361
2203512702,0.9578776377530182
2203553378,0.30178133722607914
2203506655,0.316200209197508
2203558125,0.2560538025188817
2203520326,0.40108510305596445
2203548273,0.2183129798460462
2203513363,0.5626706924525879
2203559959,0.43929486351981484
2203557996,0.4864025202293898
2203548888,0.32193179650037673
2203553977,0.5851280749606544
2203558094,0.2872844126429106
2203558353,0.5221361272666194
2203559601,0.4414823823363747
2203520977,1.0753951985335155
2203554293,0.3599039898843671
2203486542,0.6887454635995656
2203541308,0.378795344673999
2203554130,0.308886737652047
2203531237,0.5936948790916207
2203552621,1.3130014224721447
2203559914,0.3695966211351109
2203540103,0.6245909559578282
2203527261,1.3446100619528196
2203514679,1.5282401745972027
2203521500,0.370021678422135
2203499629,0.9284788218290021
2203556821,0.427868047865751
2203549201,0.6566375031830648
2203547263,0.9954239400756049
2203557553,0.6245474590713608
2203547620,0.11797587958856917
2203553168,0.19933107884604917
2203559943,0.4243587647766999
2203557843,0.02291956964988848
2203557273,0.8135049112225143
2203550609,1.1826156804610228
2203532941,1.4816037926929737
2203511306,0.1280031773780535
2203550145,0.20939004799061323
2203552819,0.3241714097764147
2203553811,0.011088384871687104
2203559471,0.38139885663807593
2203558829,1.1820023472668404
2203540681,1.3258610161719635
2203556912,0.2173086636034307
2203556778,0.8040254412019058
2203538907,0.979754565383052
2203511955,0.9870612736955473
2203530633,0.7795754505994913
2203550674,0.40597837909864704
2203553681,0.7013545223029551
2203538266,0.08536174114585432
2203509354,0.091852553899023
2203556135,0.011409461557047682
2203487614,0.8501837868056841
2203547414,0.5890290841265038
2203512219,0.6432046859997964
2203557407,0.40260548103724914
2203519997,0.4109104244743723
2203559988,0.34106148929300933
2203550355,0.9313368852901129
2203557489,1.0870724358516817
2203537466,0.3705536300419078
2203534778,0.7044426526404501
2203515624,0.580587261130127
2203495418,1.3940259315188843
2203555310,1.3526288774674136
2203542952,0.1316479329001704
2203548163,0.5583475864998604
2203553680,0.7838204754278528
2203541989,1.3664333157621014
2203482013,0.46063473761292223
2203550200,0.3937210341624533
2203491945,0.8873839782075458
2203551819,0.7065091161305301
2203477830,0.6355430339550916
2203555199,0.788370861784151
2203542016,1.404364796543018
2203547049,0.6215299727803202
2203552388,0.2674784509755783
2203547021,0.1033749699587546
2203558690,0.6639450409020693
2203519656,0.7325546190738512
2203559989,0.3289399768648899
2203559218,0.6068013149130314
2203531179,0.9416985454193616
2203555578,0.59775372319319
2203547544,1.1218311534988286
2203550694,0.07277405214791452
2203516170,0.3457993527643534
2203547546,0.2806172296602808
2203510095,0.0016344941637732994
2203544019,0.6033704431419715
2203549605,0.6029303716509219
2203526934,0.351494410902236
2203545494,0.3398774707738894
2203556676,0.0
2203559489,0.8831099441022763
2203555756,0.2977067196382528
2203529559,0.5494395606209652
2203549174,0.5464970794206141
2203557708,0.2685498201628915
2203558678,0.4063003281690814
2203549940,0.0
2203538564,0.15798622447284108
2203558976,0.4146853936655812
2203533429,0.2605955239898489
2203559937,0.26746354460918903
2203554868,0.410051485595511
2203555231,0.1434665562336475
2203552883,0.5769428850397031
2203548661,0.2832257881032261
2203549689,0.659120565006436
2203522447,0.6828012296491581
2203532036,0.03490218803161772
2203489112,0.6342397010660132
2203545639,0.44491324555333944
2203536003,0.6955261170940914
2203544653,1.0341271936615029
2203545872,1.1243755835530227
2203555687,0.7446151727120295
2203550837,0.19359137725581071
2203555449,0.8536853428288416
2203558890,0.04151722637620875
2203512949,0.7468205064422944
2203540785,1.6448831762240639
2203543835,0.5710626175606566
2203539017,0.8984392220272457
2203556322,0.17761529555214878
2203554635,0.8551100490058887
2203499854,0.4871426368245101
2203557986,0.5996350189791395
2203556134,0.42983273346174866
2203496895,0.3155683015142734
2203558841,0.09446427358873019
2203517183,0.5255558003609386
2203555977,0.41811248592185535
2203554326,0.3235660013408981
2203549880,0.13334308936285721
2203559430,1.1805331546834172
2203557942,0.5283634272297182
2203548313,0.527147450209954
2203542584,0.8084924643440181
2203554438,0.1774478125445032
2203557352,0.4980517605718288
2203558782,0.140623742265225
2203559496,0.18606766356454055
2203559490,0.32605586305599477
2203518480,0.3624192406566004
2203558113,0.24765908292324812
2203558603,0.26534373498756303
2203552252,0.18793601620937012
2203559284,0.37000160142722394
2203535953,0.13508340378663464
2203557499,0.48068780423213714
2203509078,0.5130040993055854
2203553855,0.1229202171683042
2203560024,0.014860002560045535
2203528576,0.4949258769533066
2203559183,0.14470212818407446
2203558784,0.7650364463434893
2203555173,0.22360183205643697
2203556957,1.2683209852912667
2203559249,0.18578108373579433
2203513046,0.5437557365463686
2203548828,0.26711365124821357
2203558340,0.1910766296317273
2203532960,0.7519876892079689
2203526979,0.22136066804352494
2203559929,0.43510687719566443
2203556516,0.43373818355693616
2203543330,0.9832889714192392
2203559955,0.07942086962703974
2203540313,0.05385789325524095
2203553308,0.5718274588926895
2203558768,0.40781168545761665
2203544770,0.38994499898259466
2203530566,0.5338394236039744
2203559325,0.6399377546326841
2203529112,1.0739326728607095
2203559994,0.9219487029037795
2203542232,0.8939347746913111
2203464630,0.045710033511501005
2203558215,0.22029055776204376
2203506119,0.5948933884133087
2203525682,0.9814280892805844
2203521159,0.3506149316072561
2203475785,1.177924461444125
2203552319,0.7738894299179053
2203559645,0.0
2203473183,1.216867392968326
2203559045,0.8432650185120651
2203479622,0.4083888047356915
2203557162,0.0780595654392231
2203482114,1.5994854167343397
2203559703,0.5634468156244781
2203557497,0.5623292221943851
2203498524,0.5426298943127293
2203555497,1.301403736517885
2203557923,0.06532224020809006
2203504202,0.35645638045085754
2203539329,0.5983842470416321
2203559935,1.0745749032960066
2203555200,0.022532861798787114
2203554271,0.29997756620403826
2203537632,0.7558347506530504
2203537586,0.10882946283216192
2203548848,0.293152801211845
2203554428,0.6216157814943413
2203548725,0.7580237406579073
2203559444,0.22088348216974968
2203559175,0.5376048825224762
2203508371,0.9732847926869261
2203559669,1.2214914317686238
2203478670,0.3383859061748813
2203526260,1.2044247100009335
2203554896,0.4141797646325764
2203556096,0.29688396533281336
2203553829,1.1663710849914155
2203525993,0.01866311141146235
2203557605,0.08767539601914771
2203559067,0.5332075662941524
2203555365,0.045231430201226705
2203508717,0.5144245406447272
2203555975,0.404217650724671
2203558772,0.32783219400089103
2203559895,0.11645667194668421
2203559008,0.05807266695202164
2203557802,0.4207237363192844
2203559315,0.10422627754233563
2203556515,0.15118226828390835
2203554744,0.7607754840281591
2203555016,0.4438514427852587
2203559415,0.054881364814915415
2203554556,1.0067293151269197
2203538005,0.10771149727100808
2203551368,0.7075544359146575
2203528403,0.38970613760533596
2203547046,0.15496068380938155
2203535039,0.8483498261435103
2203539333,0.12676081253032911
2203557671,0.20458441200656718
2203559773,0.4539741694602405
2203454651,0.3458434947573453
2203542059,0.4588770715011617
2203542728,0.9001023414618465
2203554662,0.48714715991991386
2203547922,0.11912094329329312
2203525290,0.7850186233153569
2203545328,0.734566143137202
2203554549,0.4105863744727265
2203556052,0.1494641549960179
2203557535,0.35834546773055614
2203555049,0.5850180046167708
2203551731,0.4683965042762482
2203556347,0.21488321097274735
2203559419,0.33084875793537627
2203556172,1.0550079830935348
2203559848,0.361175165805342
2203544329,0.4362493433213184
2203545558,1.2945692413418066
2203559986,0.2023700636293569
2203511015,0.6784913698641282
2203559254,0.011336189189559595
2203527284,0.07972653010702292
2203526383,0.5606616493556751
2203555834,0.4044748984800009
2203553765,0.41465663737715713
2203549762,0.5403564514245676
2203559122,0.3021514426553643
2203527789,0.12554959590884257
2203557675,0.12151273096958126
2203559352,0.6256714427927261
2203550384,1.2109749740011528
2203522917,0.6315642928826094
2203546400,0.3396127423126673
2203548825,0.43534952858454357
2203517343,0.0
2203547254,0.6208232162758345
2203546728,0.06942379414560843
2203513103,1.3782172277597922
2203516496,0.5965912815546421
2203552740,0.4333144699957906
2203524515,1.2048093228492314
2203518288,0.47849122562759905
2203524540,0.5578512614307463
2203557507,0.11465769665114928
2203559245,0.22469145066041452
2203535511,0.11091033032782385
2203551338,0.3026404878768781
2203554677,0.158896631940584
2203488009,1.3129585958871774
2203458559,1.0254079240841287
2203549842,0.5263160730485106
2203558413,0.2429419993804335
2203552843,0.9660934947335713
2203498842,0.9859890289144909
2203553998,0.13467559398060902
2203558152,0.06373363600578567
2203472261,0.4542613516762556
2203559622,0.3929906152129831
2203555978,0.052229467593094124
2203526995,0.7567835818064866
2203558966,0.25963808834429225
2203555493,0.13055480887895865
2203504931,0.37460504924500027
2203542382,0.6902468831392561
2203557505,1.1862873231619535
2203557806,0.09155358684368242
2203559170,0.5337860897646601
2203511884,0.2342802198287859
2203537277,0.7325248981419341
2203554091,0.1644099088384322
2203559488,0.11882606387985807
2203559438,0.1865250875657638
2203504248,0.7378296922159142
2203558516,0.7547586171739119
2203546550,0.1519052286978932
2203527135,0.3248977703127056
2203516776,1.093710476371955
2203558625,0.3653696043751042
2203531749,0.7680917051337136
2203502245,0.15796410141856737
2203554566,0.4082079576617125
2203559450,0.19296073002981723
2203558759,0.20510041526528638
2203554577,0.6774066881554716
2203501643,0.29233577141590417
2203556571,0.5008888578591087
2203545621,0.42795407725672435
2203537860,0.265845500425534
2203553242,0.33375123605644985
2203504615,0.6402427527941552
2203534781,0.8635319461081554
2203552998,1.0770682440944723
2203552955,0.18154716703596685
2203524680,0.09550804652487299
2203543579,0.29958837510088854
2203458546,0.11316834257506264
2203556140,0.08971833028627724
2203541248,0.47913860414233217
2203520600,0.8254637412703867
2203509713,0.910124896627239
2203520539,1.1012173118949118
2203547977,0.17055220775878593
2203554742,0.29805918572965995
2203523016,0.9879800289375743
2203530797,0.3881747050036449
2203534322,0.6513105904126609
2203512491,0.36005047974214843
2203527946,0.5132736438738355
2203543537,0.39035587182474507
2203542194,1.5722676009697323
2203557619,0.43495706658166094
2203552142,0.1378595206173971
2203546405,0.06729857057480551
2203556403,0.3819400821844334
2203507195,0.32187938437338737
2203506275,1.1156413828497926
2203559099,0.05348673688221936
2203531553,0.13518798586481984
2203528912,0.6409728104019414
2203536852,0.6953234554566792
2203532877,0.3428904668115539
2203550069,0.0742320567621228
2203484767,0.6773726964349285
2203555314,1.0201743416404887
2203552663,0.6926445158683876
2203545968,0.13693675003422734
2203552432,1.043362676309474
2203558920,0.03155105012709103
2203551380,0.4391808791924978
2203558447,0.07065271699666001
2203542614,0.27306933348453566
2203557689,0.4949359719331843
2203525027,0.6011378187596854
2203559677,0.10069539774056538
2203534160,0.16737543693709456
2203551658,0.11059016978451847
2203480969,0.4813543508279618
2203558498,0.7783689288579224
2203559624,0.07787656210768076
2203555728,0.30711498478032884
2203551828,0.6175409597794228
2203549390,0.0
2203544021,0.29243708937179536
2203549302,0.2102844429918962
2203533690,0.9025944238472825
2203551917,0.0426530797558058
2203552911,0.2105143389247392
2203553972,0.13067320512074646
2203546681,0.7308544825995056
2203547634,0.27551695855395497
2203528921,0.1107321468178511
2203528582,0.12370388001752769
2203504257,0.8291673795135972
2203558531,0.05304146169949854
2203553336,0.6116039375795521
2203550071,0.2575343171277562
2203558349,0.10154771929475025
2203546160,0.04771617852677758
2203524010,0.4660260976836397
2203557688,0.25675416510207805
2203559033,0.5250594126205492
2203541143,0.08766197644671098
2203545924,0.3173180112319529
2203555757,0.8908846498973214
2203536161,0.9880908565075237
2203528436,0.335973254388344
2203531707,0.3220224275284821
2203559394,0.16326287658598096
2203521896,0.6820954836698314
2203559609,0.12917237992183037
2203500104,0.18449388045849172
2203556253,0.6506193039276945
2203541885,0.6493169814537247
2203556117,0.24281691788276544
2203556799,0.2690262999847407
2203499027,0.1934426545033907
2203558758,0.23526160090624265
2203549683,0.5341515335321634
2203559275,0.3627624629783345
2203548286,0.16368229620432628
2203558969,0.3171474018094598
2203546961,0.11564486534025262
2203552421,0.10672365216901614
2203527685,0.5984490350544688
2203557069,0.6345914566485937
2203557115,0.12805398013206826
2203544027,0.7124786806784379
2203518019,0.40790230491334145
2203560004,0.08274450443518855
2203558241,0.16489548779683846
2203543339,0.6238849708746546
2203485725,0.5169715826749268
2203552994,0.3380784902046564
2203524157,0.25406399972655624
2203559638,0.015718569908785607
2203552943,1.0274705862859335
2203555685,0.19161360459501717
2203557098,0.0
2203554463,0.690475379166696
2203555014,0.36435829437047396
2203532725,1.179658823195843
2203559243,0.45151665051131307
2203545616,0.49792045236141114
2203551830,0.3451686346399988
2203552181,0.41668389307856424
2203504372,0.2730449496254511
2203540783,0.08011148979016974
2203528232,0.34973973529107216
2203487352,0.4589862233295812
2203528828,0.29616040902124785
2203544755,0.4689120368830654
2203523556,0.6772651003352869
2203510171,0.3687880615533457
2203557733,0.04051012468768256
2203547043,0.07288187846853618
2203543628,0.40020576470885594
2203559383,0.280429181393103
2203557910,0.08767669466374908
2203536681,0.3949207892656915
2203544146,0.05516627073437596
2203554502,0.2120819886120089
2203555064,0.6274585450555353
2203556737,0.27723377812794503
2203557710,0.22342763929407705
2203547050,0.017512184809541188
2203531475,0.03632650753145257
2203558783,0.22610414189604505
2203557165,0.09811604391735664
2203556639,0.14688308015152748
2203557236,0.05001229854464365
2203559766,0.14285210578804444
2203531720,0.21881790487312955
2203468015,0.681069156278987
2203559481,0.19320323453143123
2203452010,0.3798775385226595
2203555830,0.16171928953852965
2203537276,0.6351941602104563
2203559516,0.11138159571505404
2203528164,0.8568067424008109
2203535982,0.2363728067954724
2203545031,0.8680162472806386
2203536410,0.22723156551130153
2203552639,0.0968018435033772
2203558345,0.09209475515600613
2203560025,0.14123344049466616
2203559312,0.3687511329226333
2203555229,0.3278156092582566
2203550026,0.3471009424752824
2203527950,0.1340238295291355
2203556642,0.11135200147857613
2203474123,1.2307238582600504
2203543629,0.6958015457979401
2203555639,0.5934772050445757
2203556762,0.4843301353283598
2203546409,0.3659150348135026
