お仕事No.,応募数 合計
2203519812,2.4275914958974525
2203537393,1.3422528697582348
2203470577,1.1796322517330664
2203559873,0.7727053849911485
2203529749,1.7628166988824752
2203555033,0.9483380167786266
2203530605,0.9031554206362328
2203558818,0.9194327857583972
2203552466,0.7752259656629996
2203544503,0.2626438025281773
2203533521,1.0017901883530391
2203510456,1.8959878629280933
2203540838,1.5027414826088417
2203558540,1.7722412650163217
2203548293,0.9129070982261048
2203515868,0.7749659088570846
2203558121,1.7650885943673704
2203490910,1.059683065860297
2203515598,0.8754214015528106
2203558605,0.4358522458177547
2203555034,0.5711545355180017
2203516555,0.5335160272093111
2203520581,1.2966072373805155
2203550726,1.457306749196995
2203549224,1.6582786150212434
2203560047,0.0742792154382195
2203553869,1.2413924148169972
2203530089,1.2402779369329169
2203558998,1.4877406551820989
2203553951,0.8184664833947698
2203545409,2.0386267858388294
2203531747,1.0935737874290798
2203551308,0.2717265329004657
2203546600,1.255753322176301
2203526516,0.7322235352156051
2203516192,1.2054401961604668
2203505481,1.0340673004857828
2203539342,1.5355538641770448
2203553728,1.252264896119225
2203559708,0.8502199291221554
2203559408,0.913814743675016
2203555633,0.4056761463311108
2203558672,0.6844674291066419
2203559311,1.5971265981397669
2203493732,1.52906678127158
2203521177,1.809040838399788
2203559072,0.9458250590343618
2203536923,1.2839870322851696
2203544600,1.7847532305207034
2203537208,1.1557354024651665
2203559431,0.7369371954626778
2203558069,1.2898827469795928
2203543492,0.7815675061232683
2203528382,1.8415070319818791
2203490372,2.0910798210919896
2203553404,0.4492490391356716
2203556405,0.5713161492671341
2203557773,1.2882642023331192
2203517069,1.6048208665424664
2203558375,0.07737102791314585
2203548832,0.6229704705138233
2203556721,0.2498684227553947
2203555367,1.6893473389217255
2203550740,0.9143082707017278
2203556805,1.1793813049199229
2203558247,0.09013277186194968
2203529373,1.5000780252904535
2203555759,1.1718469478929627
2203552507,0.22300144618603712
2203526249,1.2067983752479121
2203558978,0.2646968735940852
2203485986,1.050968952704282
2203552678,0.8383330188691165
2203482084,1.5222488998242751
2203557975,0.6740160292766315
2203506122,1.4306263587329373
2203543130,0.5191885294142775
2203531125,0.8602046844851505
2203537714,1.076454148541083
2203512320,1.1972188294144774
2203556876,0.9544358386685998
2203559960,0.4430331362211754
2203558581,0.7745197860642923
2203549503,0.03148305281948171
2203539533,1.7811120686761432
2203504099,0.7268432485146892
2203521163,1.5152700545219548
2203548070,0.28288905458196845
2203547727,1.100014504480955
2203551817,0.7877649563075269
2203456354,1.3945418141194963
2203555568,0.6234094370155712
2203558365,0.15437312598586755
2203548609,1.3637357926065832
2203555205,1.1936204810367437
2203551593,1.0370004924015397
2203523845,1.3741767239619953
2203536828,0.8888258641617017
2203559400,1.4960902402193326
2203552271,0.9116559312132076
2203559030,1.3864359424066397
2203557511,0.5331912584193546
2203559918,0.539521159956693
2203529052,1.502737025976011
2203541977,1.3297925424891208
2203548166,0.5931982037531424
2203508498,1.5013907819489765
2203544266,0.8272039263158609
2203559157,0.8379514854635491
2203551846,0.572843470811218
2203557952,0.057268524506322416
2203537524,1.0776231458800158
2203526654,1.2797069896128206
2203543743,0.7782448900390984
2203560023,0.8519792499349437
2203524319,0.912290054932712
2203559440,0.056752798737240616
2203551549,0.4411724830512529
2203553551,1.3105860981072666
2203546287,1.6337471558780423
2203465599,1.7174364348101707
2203509562,1.4249686982459084
2203558894,0.7928307603148037
2203554790,0.8947393448341701
2203557095,1.2015507592529102
2203558970,0.7523242686984101
2203527260,1.000385746397288
2203555917,0.8544325186498614
2203551251,1.204841448109704
2203482674,1.0622653258399732
2203557736,0.6805324544332461
2203526057,1.6438940788406535
2203540404,0.7799650214395304
2203536042,0.3830508037203854
2203535595,0.7524710549490794
2203549461,0.1679963638520386
2203559081,0.8906441728799779
2203559837,0.3884069139226644
2203548827,0.5427460070711078
2203530478,1.5205917218088638
2203558285,0.5338936771525198
2203553081,0.6313160675197678
2203518798,1.021737404238659
2203543552,1.121554705274451
2203559123,0.5975265528076616
2203555637,0.8813097941135193
2203552948,1.2394982021822196
2203553994,1.1459719768540442
2203539620,0.5740008291058685
2203558606,0.8360881160909555
2203559294,0.8000311385511899
2203534113,0.5205585940783317
2203522648,1.6038827570801362
2203475337,1.3825837599014072
2203546472,1.0068241514342298
2203555627,1.2169398209963027
2203557490,0.21302440787849394
2203557525,0.6010799752432726
2203557478,0.8117902056576505
2203557757,0.6556044398310308
2203559854,0.13188779431117362
2203555924,0.32043190052567017
2203540727,1.1791292373697075
2203529579,1.1281719629794518
2203557314,1.0076442339272191
2203543274,1.165368850921648
2203542056,1.4974922565190938
2203553234,0.9093179420100436
2203557602,0.44230760218832654
2203543660,1.2240505065439398
2203559022,0.4254301854568403
2203559380,0.4851158095146125
2203556112,1.1857828187904098
2203546486,0.21909447611680255
2203514164,0.5436818775668361
2203556194,0.24552184891671536
2203469907,0.525418964582246
2203516439,0.869728492834861
2203559877,1.0128765779045186
2203558587,0.6241714866746233
2203556081,0.3005438316811794
2203539792,0.4631046743961319
2203550991,0.8425623869510099
2203539501,0.5964575000308111
2203525758,1.0762303546263716
2203549053,0.3253561858151362
2203531586,1.2731415166498319
2203535877,1.0242919283048086
2203556979,1.2996146046598926
2203559459,0.4432795768773755
2203542731,1.1288775016328567
2203559406,0.9123355127393218
2203559615,0.6026692116654004
2203559941,0.6129351894801702
2203506697,0.9327425249222704
2203555403,1.8487302717940688
2203524536,0.06313083507583242
2203554563,1.472124402999348
2203527460,1.9697820951852316
2203559075,0.6442426613540412
2203503541,0.7170144444685072
2203545613,1.1025987335473737
2203527273,1.17157264194209
2203559744,0.4280921831378135
2203558556,0.9256645431329076
2203513202,0.8509116751731071
2203559899,0.7939230649455872
2203559115,0.6525669416895852
2203559211,0.9161734863943904
2203559482,1.0218228053528895
2203523505,0.4307467136307588
2203506216,0.8394812962860467
2203542350,1.2138814808976792
2203559339,0.3040178423476714
2203522439,2.183610185537028
2203554486,1.086592868481635
2203556373,0.953146278458646
2203556760,0.4858300704525573
2203505364,0.4284055805058836
2203524806,1.312281943484376
2203557581,0.16491313169739671
2203507681,0.5030848557359474
2203551358,0.5682351510476427
2203559367,0.5515225205657548
2203508367,0.6704323383273896
2203558431,0.6791433534809604
2203535000,0.7561885440309989
2203533207,0.6728185231335215
2203550112,1.2549522521821717
2203543569,1.2232337909124882
2203559865,0.5196499720856149
2203537305,0.5736604633465945
2203559643,0.06958203743913408
2203553957,0.2351886542824668
2203548372,0.3962812561453787
2203555713,0.4432964925855701
2203537434,0.1910241027183525
2203509817,0.1612052732646111
2203557320,0.7241576897552852
2203542564,0.8193619082231784
2203523823,0.7793812038315437
2203547782,0.5858602087951132
2203558893,0.3652484368776889
2203458790,1.297620632334893
2203527092,1.5887530541667991
2203519871,0.9479942940575647
2203532497,0.5291002652746909
2203511183,1.1494564623194017
2203554078,1.5424174192133295
2203554460,1.2832937916277702
2203547835,0.6012559589478831
2203550228,1.7547484164114189
2203538439,1.1743595572096155
2203483712,0.8027203458444878
2203556748,0.4627366819256163
2203526613,1.8797736981604496
2203549194,1.5666203352724717
2203528287,0.8275949900475972
2203532110,1.1853812495225775
2203548501,0.3230385467291923
2203549116,0.4773168507634913
2203558575,0.32489044448562204
2203543239,0.6687245238609885
2203523230,1.4329825239576564
2203558050,0.5107706100842231
2203558982,0.0517133346199218
2203551902,0.21213481416481256
2203555570,0.3795790496167466
2203558910,0.11403800127426456
2203558938,0.6843746134751056
2203557198,1.433754847937099
2203496246,1.473432314327373
2203523813,1.0221560674614465
2203554046,0.9812880467214417
2203505049,0.8805986037109694
2203553237,0.14729605496116904
2203557075,0.4524274646647577
2203556406,0.8172815175108501
2203532048,1.090105191391436
2203549151,0.7747546663049237
2203545207,0.5990257758514156
2203549069,0.8438211602934288
2203513808,0.3766806660953187
2203469528,0.5910944884918751
2203546408,0.6915368360850331
2203514900,0.5808969330725645
2203541528,1.235292037119593
2203553753,0.4930583635809158
2203558954,0.8725747225010005
2203559195,0.5945235908493505
2203560058,0.23307851666120866
2203554380,1.546638780224373
2203554766,1.3492233314686408
2203557374,0.3996832677292211
2203557269,0.6197440271525134
2203544974,1.436336852037364
2203558993,0.9143788273357266
2203518467,0.9047910635555014
2203557913,0.9909430611510216
2203520201,0.4081510348605573
2203486982,0.5053480337559856
2203557018,0.3517626246475137
2203544231,0.3075283954287904
2203557066,0.5706932686721073
2203552598,0.2133363223928765
2203555081,0.3199556463622678
2203555507,1.218951500844961
2203559928,0.06454863939905278
2203557261,0.04899069270118067
2203558679,0.7554353116554425
2203555702,0.8407169620607373
2203538889,0.6443033868664632
2203558383,1.0846242547090603
2203559646,0.3972880186456363
2203558972,0.4131011370321902
2203556144,0.07409975135751684
2203555831,0.7164205267598656
2203520970,1.3719025104385638
2203539780,1.3578697322186684
2203550020,0.3419258631415377
2203547057,0.4191889208468583
2203463050,0.6056235021921148
2203555027,1.1144702157250534
2203549402,0.5748975936102336
2203528278,0.4087076585398658
2203535002,0.8402194353801147
2203555445,1.4288968347201092
2203522707,0.41673276386331104
2203559053,0.2382189220672675
2203553655,0.7485157271311759
2203506496,1.8707150866751632
2203555003,1.283875840042488
2203552342,0.5761318821563478
2203558839,1.0767188633468132
2203541284,0.8084995048749916
2203558250,1.095966757962347
2203559982,0.2677210189113821
2203549888,0.5037143362282379
2203556761,0.5769349569499662
2203550446,0.6412942300877745
2203556496,0.05328706439362056
2203546251,0.5461820864084617
2203524599,0.602086123094365
2203559861,0.3945081284006496
2203525279,0.6839236654030891
2203546181,1.3736367799104998
2203556451,0.2342566536066735
2203556295,0.5994330696146052
2203556473,0.5130282308958182
2203555735,0.7302697648728014
2203534907,1.08878350857621
2203552513,0.4700037141472282
2203555896,1.7701265700084583
2203529997,0.6476924723163016
2203520119,0.24813325201151096
2203505681,1.7788522056140967
2203497651,0.8952972184050856
2203553229,0.2237562916343316
2203547103,0.5981813006873308
2203531961,0.3191635274035889
2203554645,0.9119469566741399
2203529725,0.8980825855532611
2203517277,1.3815671509969722
2203549163,0.8308278184417863
2203552325,0.922330793105434
2203559497,0.07140267859129082
2203539539,0.565812325174587
2203558594,1.2378931563827331
2203554838,0.8649994857327534
2203548116,0.3058544618229778
2203532052,0.6611858056673411
2203556972,1.1804471400204852
2203535668,1.1993283262040184
2203522931,0.2202548845556285
2203553691,0.4650036579975406
2203528626,0.8025817762610503
2203553185,0.771090914115697
2203475161,1.991021477826388
2203559714,0.071723192910684
2203540878,0.0
2203524528,0.4847749310016031
2203554344,0.4134066911383035
2203535014,0.4234211207650007
2203538928,0.3662653918641911
2203557932,0.4075840895314855
2203553715,1.1835921769700903
2203554328,0.5759528075073097
2203557195,0.9397450339917274
2203505378,1.1530739719316525
2203556513,0.904104893055175
2203512702,0.921572778634256
2203553378,0.2629595526767222
2203506655,0.2862666046859056
2203558125,0.26374510742674484
2203520326,0.416217606011528
2203548273,0.25329879205699285
2203513363,0.6050800278214289
2203559959,0.4343498322199928
2203557996,0.5145977406137185
2203548888,0.3604137408068929
2203553977,0.5656003893099115
2203558094,0.3059368754179712
2203558353,0.5164443647711504
2203559601,0.4673220256033884
2203520977,1.10920882056869
2203554293,0.4144323779834491
2203486542,0.6815306571952013
2203541308,0.34323448036317644
2203554130,0.27072192417642105
2203531237,0.5738982834277708
2203552621,1.2777507060418434
2203559914,0.40662370070053294
2203540103,0.6224037814818899
2203527261,1.3654590331016845
2203514679,1.522341504443561
2203521500,0.37408170436683824
2203499629,0.9461052600652792
2203556821,0.4164893959610661
2203549201,0.6672170039520318
2203547263,0.9804733649246992
2203557553,0.6262093459176483
2203547620,0.1185012912545475
2203553168,0.19127455752653247
2203559943,0.4064087857893348
2203557843,0.01929467006007393
2203557273,0.8659754828103496
2203550609,1.218388592822916
2203532941,1.497594352606345
2203511306,0.15782889623171947
2203550145,0.2498585796862356
2203552819,0.2914518099009194
2203553811,0.02499105648439541
2203559471,0.4183571190281231
2203558829,1.1987314458201077
2203540681,1.2946086540451351
2203556912,0.18048009002951285
2203556778,0.7956749675865226
2203538907,0.9737995377404728
2203511955,1.01347833255025
2203530633,0.7585823462365154
2203550674,0.4520852018718037
2203553681,0.6869886023528027
2203538266,0.09181365904915577
2203509354,0.1513463756888906
2203556135,0.0023298798052343236
2203487614,0.8126012780908219
2203547414,0.6101009154929113
2203512219,0.6996634341395339
2203557407,0.40387334419452897
2203519997,0.42838077827736
2203559988,0.3451002687914672
2203550355,0.9475016219736248
2203557489,1.066127197964941
2203537466,0.35797286094096314
2203534778,0.7115073250160051
2203515624,0.5973206410189849
2203495418,1.4063376105737588
2203555310,1.2834487982881242
2203542952,0.07241141555855747
2203548163,0.5922566669634899
2203553680,0.7412568970713336
2203541989,1.3312618249222186
2203482013,0.550140248428151
2203550200,0.3872176035739709
2203491945,0.9170064336796964
2203551819,0.6926938361480433
2203477830,0.6865548624959069
2203555199,0.7726213025275099
2203542016,1.373205541483635
2203547049,0.5970578957438979
2203552388,0.2328809491232251
2203547021,0.12618105233137347
2203558690,0.7224554984406704
2203519656,0.6939124487337861
2203559989,0.33993120478499583
2203559218,0.6432707799611823
2203531179,0.9360445461526756
2203555578,0.5652622634817809
2203547544,1.1297707680728717
2203550694,0.10297479205515536
2203516170,0.3092404793254082
2203547546,0.3319120109632116
2203510095,0.014623453950095462
2203544019,0.5773107810094916
2203549605,0.5586820325104397
2203526934,0.3223533056267469
2203545494,0.2908586568165
2203556676,0.0
2203559489,0.9539022973716322
2203555756,0.2696614633968748
2203529559,0.4878110850128802
2203549174,0.5434620225564364
2203557708,0.28662651811539125
2203558678,0.4126628220517712
2203549940,0.0
2203538564,0.1589271395417088
2203558976,0.3731488231307991
2203533429,0.28001614856691703
2203559937,0.2945792560663659
2203554868,0.3884224710873381
2203555231,0.09924170525463476
2203552883,0.4722398386028236
2203548661,0.30828121781503864
2203549689,0.6980950105585925
2203522447,0.666332238707297
2203532036,0.07616851203892784
2203489112,0.6808974336199242
2203545639,0.44283456377078334
2203536003,0.7029060199543631
2203544653,0.9995469181048025
2203545872,1.1513851878716266
2203555687,0.6385820963647949
2203550837,0.15130834072234886
2203555449,0.8535915580901838
2203558890,0.03427494696823813
2203512949,0.810271132772638
2203540785,1.6308632425445508
2203543835,0.5434031431779899
2203539017,0.8646063696046359
2203556322,0.18929604064335984
2203554635,0.8588323397920546
2203499854,0.5003169252674151
2203557986,0.5931470654011488
2203556134,0.4582201870347069
2203496895,0.334017706756847
2203558841,0.124137850799325
2203517183,0.4374266988276985
2203555977,0.3974030845805963
2203554326,0.2276257906171381
2203549880,0.18710191040726776
2203559430,1.2010750308307891
2203557942,0.5203014520577229
2203548313,0.5252839757131754
2203542584,0.7979374249377376
2203554438,0.1325422179271296
2203557352,0.5503234733233162
2203558782,0.13481527291703405
2203559496,0.19930076640789035
2203559490,0.2913636652689165
2203518480,0.35463516917493576
2203558113,0.2314135461497281
2203558603,0.2721427130481355
2203552252,0.15908304032116505
2203559284,0.377461231780599
2203535953,0.15338521103197322
2203557499,0.4583398388774472
2203509078,0.6000648579953606
2203553855,0.08349719582059464
2203560024,0.01917148481504591
2203528576,0.5292152311171336
2203559183,0.07916186407185878
2203558784,0.7841028841210144
2203555173,0.2157693774418192
2203556957,1.33143702130271
2203559249,0.16505690320143304
2203513046,0.5859054363741626
2203548828,0.319229498257358
2203558340,0.2768331330942173
2203532960,0.7567771258142306
2203526979,0.2229575414734418
2203559929,0.4456847656746709
2203556516,0.4222403329289337
2203543330,0.9357969402003856
2203559955,0.07560471255883572
2203540313,0.02350325594485628
2203553308,0.5540827378696399
2203558768,0.4728032937502417
2203544770,0.40853462091174897
2203530566,0.5510994790803936
2203559325,0.6678655792152803
2203529112,1.036338106171704
2203559994,0.9259035733161454
2203542232,0.8052608479570116
2203464630,0.07884621034277939
2203558215,0.2490607809977087
2203506119,0.6110885140681943
2203525682,1.013172174159451
2203521159,0.3576570759096421
2203475785,1.2128132380252021
2203552319,0.7786052148250695
2203559645,0.0
2203473183,1.2258251035322123
2203559045,0.8139285928852725
2203479622,0.4359136954470121
2203557162,0.06572649012425907
2203482114,1.6579498299753843
2203559703,0.5687449996440196
2203557497,0.5720782132397223
2203498524,0.5402428712227249
2203555497,1.2358239252137104
2203557923,0.1027366755569094
2203504202,0.38270033566318507
2203539329,0.5823056562822797
2203559935,1.0473999995825882
2203555200,0.021773257352036973
2203554271,0.3071368825598291
2203537632,0.7164852622791116
2203537586,0.11986680718664595
2203548848,0.3082661224927781
2203554428,0.5669194640249774
2203548725,0.7878293320674511
2203559444,0.2259247017384206
2203559175,0.5603215070729866
2203508371,1.0045150587020777
2203559669,1.1008198190814027
2203478670,0.4050658274648532
2203526260,1.1950751586871138
2203554896,0.4836975016775482
2203556096,0.2358985475000311
2203553829,1.1457444543901931
2203525993,0.04434947461566145
2203557605,0.10269801312732403
2203559067,0.6065945516882976
2203555365,0.04694098811770545
2203508717,0.5565950415534107
2203555975,0.3660392198257588
2203558772,0.3447450852242037
2203559895,0.12031623693010945
2203559008,0.06745810295042172
2203557802,0.3671650395199329
2203559315,0.082497538845625
2203556515,0.10079999492608292
2203554744,0.7306129811644451
2203555016,0.4123758628850489
2203559415,0.10913617736017256
2203554556,0.9975632804939122
2203538005,0.10416039245730316
2203551368,0.7257491314899441
2203528403,0.36474489113674996
2203547046,0.1219928989589292
2203535039,0.9250026544686754
2203539333,0.0987318694544776
2203557671,0.20521666181235051
2203559773,0.4913625289708694
2203454651,0.28954744314355024
2203542059,0.4864142939691115
2203542728,0.8438708547247256
2203554662,0.4839113983951889
2203547922,0.16295230733000032
2203525290,0.8007994371963691
2203545328,0.7119175638521966
2203554549,0.3691090509673296
2203556052,0.14903738784638915
2203557535,0.4063001851888241
2203555049,0.5782592002226948
2203551731,0.4268364683805617
2203556347,0.14442786350630474
2203559419,0.3206565623185904
2203556172,0.9643627535436842
2203559848,0.3897968187490384
2203544329,0.4278967602835413
2203545558,1.2694352189186353
2203559986,0.2323729885507658
2203511015,0.6916978847139139
2203559254,0.042495285022823084
2203527284,0.07342792933940151
2203526383,0.6080866715302575
2203555834,0.3642415385013841
2203553765,0.4065196261762325
2203549762,0.5257960846154521
2203559122,0.2645386676660104
2203527789,0.11772116179019597
2203557675,0.13459931129813044
2203559352,0.622664373610841
2203550384,1.131007610980758
2203522917,0.6676184147097755
2203546400,0.3151037791892123
2203548825,0.4914195558950789
2203517343,0.013517298313089982
2203547254,0.6472035745187433
2203546728,0.07220519126234769
2203513103,1.4143236724763213
2203516496,0.6161387940710183
2203552740,0.4356887071640496
2203524515,1.2123955542719942
2203518288,0.4692750046172415
2203524540,0.5468548761473753
2203557507,0.16659024232380729
2203559245,0.27639715974248524
2203535511,0.10990768708602457
2203551338,0.3446817549811488
2203554677,0.18067074995824586
2203488009,1.431812758410886
2203458559,1.0312088329374096
2203549842,0.5263413622063872
2203558413,0.2519684296096865
2203552843,0.924752617443444
2203498842,0.9914494043518376
2203553998,0.09690716475255012
2203558152,0.06809654791026483
2203472261,0.4108047682407378
2203559622,0.4279439155833419
2203555978,0.0606113726189795
2203526995,0.7910311986601433
2203558966,0.2680243706628844
2203555493,0.10116631973774598
2203504931,0.38119222368384176
2203542382,0.6432085582577213
2203557505,1.1477855262117658
2203557806,0.07507795895136417
2203559170,0.5608449371722585
2203511884,0.2811020209604165
2203537277,0.7445118534572861
2203554091,0.12662099205761007
2203559488,0.1162002757876445
2203559438,0.1854915659972118
2203504248,0.7393376563560875
2203558516,0.7501185554126425
2203546550,0.15227801042390182
2203527135,0.34728844756830124
2203516776,1.0918921129535422
2203558625,0.3711883403495573
2203531749,0.7306778964129865
2203502245,0.17167736338339706
2203554566,0.3391262049152146
2203559450,0.2369211471401653
2203558759,0.19665669940967412
2203554577,0.601266301741914
2203501643,0.2686421317753095
2203556571,0.4306178699996542
2203545621,0.4146057470919951
2203537860,0.2231437786238437
2203553242,0.3060919303729577
2203504615,0.6531740284183705
2203534781,0.8699450987991258
2203552998,1.0202153207535734
2203552955,0.11213420905522486
2203524680,0.1501196442660957
2203543579,0.2794954953239277
2203458546,0.16462917769390106
2203556140,0.074148568185333
2203541248,0.4526060508636582
2203520600,0.8065458509956882
2203509713,0.905084190613604
2203520539,1.1219996143981898
2203547977,0.14032637493491215
2203554742,0.3200070879452829
2203523016,0.9849036059951848
2203530797,0.3979397839307388
2203534322,0.6241152217039077
2203512491,0.3433589672586026
2203527946,0.5593058649400031
2203543537,0.35443610076120297
2203542194,1.5424918827093623
2203557619,0.2332766207731855
2203552142,0.08410866068782041
2203546405,0.0621643934661105
2203556403,0.2876351116076091
2203507195,0.3400433770549047
2203506275,1.180923949669852
2203559099,0.05141357035081531
2203531553,0.15740827596407406
2203528912,0.6597596775674016
2203536852,0.7239660832016794
2203532877,0.32441482378539754
2203550069,0.08318247696162243
2203484767,0.7126149002013992
2203555314,1.0281352776723278
2203552663,0.6216262836164066
2203545968,0.1350076363886033
2203552432,1.0019803409200814
2203558920,0.038325060318954336
2203551380,0.43856794080914185
2203558447,0.06743316661701365
2203542614,0.2486587211991817
2203557689,0.4883644317797407
2203525027,0.5979211139958756
2203559677,0.10579891253642797
2203534160,0.1820128160142291
2203551658,0.1543916644171008
2203480969,0.4837094493740072
2203558498,0.7611588575534549
2203559624,0.1015238765785483
2203555728,0.29158819719603
2203551828,0.6242414117025948
2203549390,0.0006680191767156773
2203544021,0.2514344295681625
2203549302,0.2684174219679599
2203533690,0.8882059595791305
2203551917,0.014369463533501109
2203552911,0.23107009399757086
2203553972,0.11307896873500475
2203546681,0.7835150032879208
2203547634,0.2926898243962897
2203528921,0.0945842432420105
2203528582,0.11920325422096766
2203504257,0.768248191291085
2203558531,0.10327032442602924
2203553336,0.4385950704595484
2203550071,0.30915571306292466
2203558349,0.13671317596614188
2203546160,0.03075836866762088
2203524010,0.5058085672402723
2203557688,0.2700770119130805
2203559033,0.5507550901584207
2203541143,0.051329472360989975
2203545924,0.2951135671424131
2203555757,0.8744873808374273
2203536161,0.9882730489811908
2203528436,0.3826201215062476
2203531707,0.4087270100106446
2203559394,0.1610005394017487
2203521896,0.7015193126254791
2203559609,0.11129509294230568
2203500104,0.25628285205304835
2203556253,0.6040413181427308
2203541885,0.6272015968511796
2203556117,0.193619489000782
2203556799,0.23542686709420454
2203499027,0.24515835878225775
2203558758,0.25859544707838644
2203549683,0.6047257931874741
2203559275,0.3624567607062725
2203548286,0.15198517964987035
2203558969,0.3424279449366673
2203546961,0.1163813965182056
2203552421,0.06465609759924228
2203527685,0.6301566402969798
2203557069,0.598661591678616
2203557115,0.06906615407146457
2203544027,0.6476560610364681
2203518019,0.41541202498784013
2203560004,0.08032412089639254
2203558241,0.17464031081022524
2203543339,0.5517626674422929
2203485725,0.5371340103602382
2203552994,0.2917442470357297
2203524157,0.2829736417738454
2203559638,0.034996251817923665
2203552943,0.9888393050549364
2203555685,0.14145206656162046
2203557098,0.0
2203554463,0.6753274124670499
2203555014,0.33580538143450833
2203532725,1.2539114376751694
2203559243,0.25685079340256084
2203545616,0.4865379615653693
2203551830,0.3395692671298278
2203552181,0.4164284292912359
2203504372,0.2820102000418092
2203540783,0.0687251373080937
2203528232,0.4237769888632448
2203487352,0.4651232058386998
2203528828,0.3393743327270704
2203544755,0.4175127461018828
2203523556,0.7149812247139921
2203510171,0.36976721401850576
2203557733,0.03860624784973996
2203547043,0.055468226153789865
2203543628,0.3895970659530861
2203559383,0.26864525007180484
2203557910,0.08902205955117147
2203536681,0.3986740943085795
2203544146,0.01015514244764465
2203554502,0.17038032653471938
2203555064,0.5869200002965117
2203556737,0.24746888240536705
2203557710,0.18202537570819885
2203547050,0.02637284939180881
2203531475,0.0519897785429954
2203558783,0.2339295468239248
2203557165,0.07734332870844353
2203556639,0.14509930929341674
2203557236,0.08508195804345672
2203559766,0.12394692104309273
2203531720,0.17029804158477774
2203468015,0.6803605895961503
2203559481,0.16830874804706775
2203452010,0.3201037510473847
2203555830,0.08810984057887958
2203537276,0.6401124455435163
2203559516,0.09115725406709832
2203528164,0.8691046202845003
2203535982,0.2100225338339674
2203545031,0.871762223703648
2203536410,0.23375406768296625
2203552639,0.05666162984803917
2203558345,0.10150895442416567
2203560025,0.1630563701107277
2203559312,0.3050116998069477
2203555229,0.28937710536632355
2203550026,0.3711751640752605
2203527950,0.1452567293110905
2203556642,0.07812125153255442
2203474123,1.271398221966457
2203543629,0.7328724068795056
2203555639,0.5726754582705409
2203556762,0.473587219711932
